epoch,train/box_loss,train/cls_loss,metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,lr
34,0.1376361136043016,2.368341508182787,0.16039729863405228,0.03867865986310335,0.19227881447883138,4.690364623775062,0.0009145187862775211
35,0.1370803784615916,2.3527940809231613,0.14691655710339546,0.03430714360711136,0.19581159388996539,4.835844035318722,0.0009095760221444961
36,0.13601602368512672,2.306888831514024,0.15725237131118774,0.03771710335713578,0.1933064821155703,4.972533057519427,0.000904508497187474
37,0.13592412517056424,2.252730178385973,0.16314410045742989,0.03833016272226501,0.196175859975272,5.180928240640395,0.0008993177550236466
38,0.13596228704564348,2.201166641076726,0.1880623772740364,0.04644202600250082,0.1872111415158819,5.567732450407508,0.0008940053768033612
39,0.13448140287187868,2.1830567747594847,0.1879042088985443,0.04446064498981741,0.19552583021345157,5.008950022803382,0.0008885729807284856
40,0.13436069463509615,2.134456064971224,0.1650189720094204,0.03966059794693137,0.19091968499086234,5.023615145852698,0.0008830222215594892
41,0.13330268085903052,2.1035688677093676,0.17954890429973602,0.04240330151353646,0.19695145194256666,5.760458370683641,0.0008773547901113863
42,0.1325709397516311,2.076936878121668,0.14223244786262512,0.03353389998392231,0.18965409195192132,4.96469921043052,0.0008715724127386973
43,0.13065694619601428,2.0236306407307425,0.15920952707529068,0.038040222288083216,0.19185531142561021,4.879341831668485,0.0008656768508095856
44,0.13036344714582176,1.990647848604187,0.1314939670264721,0.03033194206599319,0.1988912655822306,4.956698653221199,0.0008596699001693258
45,0.1293350302148122,1.9699605679617773,0.170066948980093,0.04099715236097765,0.18979431279090053,5.234660695131929,0.0008535533905932739
46,0.12987602953791558,1.9239894684370487,0.18095612153410912,0.04170541535645498,0.18860945952386354,5.274923403274156,0.0008473291852294988
47,0.12939447550138744,1.9115155933794956,0.1680012345314026,0.03973801325514614,0.19658287679625291,5.083062911929083,0.0008409991800312495
48,0.12837983565308123,1.896866834158859,0.17278262600302696,0.040707975257203086,0.1961493878606426,5.166755080499671,0.0008345653031794294
49,0.12712247574657967,1.8433409568725094,0.1755256950855255,0.04217008510850064,0.1918496352068328,5.193575783803402,0.0008280295144952539
50,0.1275344065507168,1.8008561519682407,0.14923721179366112,0.03509875993127025,0.19616767426081902,5.245532474616702,0.0008213938048432698
51,0.12558736818999658,1.7856710811651522,0.16406011581420898,0.03747699403932074,0.19686285153100497,5.2859043490375,0.000814660195524919
52,0.12492675512320843,1.7671125133907604,0.17089064419269562,0.041861177895177445,0.19762742548441978,5.477019931420926,0.0008078307376628293
53,0.12496843792777508,1.725390533298254,0.170865748077631,0.04313040571109923,0.19510320121132857,5.497064747279316,0.0008009075115760244
54,0.12381261058978271,1.702642225092457,0.1812053695321083,0.04450309976964491,0.1987260014592322,5.575581162874079,0.0007938926261462367
55,0.12265586055128369,1.6820576197192554,0.16733410209417343,0.040054791607167316,0.19733786584999577,5.758353784749514,0.0007867882181755232
56,0.12250261848480741,1.6541305083892037,0.14911185577511787,0.035024513916141586,0.20729308622173984,5.756454591684718,0.0007795964517353736
57,0.12190835005823793,1.6198029339813418,0.1794474683701992,0.04275238659911338,0.20143487989975964,5.452242184802025,0.0007723195175075138
58,0.11975391249668844,1.5988618995681885,0.14168455079197884,0.03307900335389036,0.20053380623507355,5.566107187463347,0.0007649596321166026
59,0.11897893714528313,1.5619829079753929,0.18485812097787857,0.04384012031314342,0.19786310475009003,5.327657970917474,0.0007575190374550273
60,0.11875506243844246,1.5443848661828425,0.15108375623822212,0.03513350129900914,0.20550707320244055,5.815079184849758,0.0007500000000000001
61,0.11722413432682421,1.5020325352785087,0.14954086393117905,0.03528017965993513,0.20061402906730702,5.732673457406651,0.0007424048101231687
62,0.11695285093236804,1.4920014553956928,0.15808936581015587,0.03593191501595357,0.20354323618312792,5.772328326863231,0.0007347357813929455
63,0.11677099748295282,1.4770940884178685,0.17964284867048264,0.042857409867121984,0.196298672122937,5.763473889978469,0.0007269952498697734
64,0.1150593338116981,1.4394501766177916,0.18249372392892838,0.044568402981553845,0.19984240513921578,5.912425887721252,0.0007191855733945388
65,0.11598168141433159,1.4345288023559317,0.17731040716171265,0.041943654072974824,0.20481065082001304,6.152449580708955,0.0007113091308703499
66,0.11438184739395811,1.3801277497473263,0.1677003614604473,0.042575539259269136,0.2058041339930311,5.866581933836511,0.0007033683215379002
67,0.11357761699502777,1.3683976361751555,0.157122191041708,0.03939837345546948,0.20276072925591967,5.86197553410815,0.0006953655642446371
68,0.11286732270178805,1.353081793797593,0.1670176051557064,0.04049646203667408,0.20303082075445392,5.742128597403901,0.0006873032967079561
69,0.11274309496392942,1.3194063103360034,0.1480623409152031,0.03552048118112907,0.2053449775660605,5.953659801957848,0.0006791839747726503
70,0.11204534559400617,1.298943959277724,0.17006296664476395,0.040980684638816454,0.20737829203706606,6.225531748580269,0.0006710100716628345
71,0.11181116026941867,1.2687046715182162,0.1787976212799549,0.04311434635206979,0.20902334800824143,6.202691535307678,0.0006627840772285784
72,0.10967260051149905,1.274440174169598,0.177627582103014,0.043608881402224145,0.20801746009215885,6.46290609623433,0.0006545084971874737
73,0.10875128802682288,1.2268977266091012,0.17120305448770523,0.04089768723147245,0.20812464354391233,6.272494661783813,0.0006461858523613684
74,0.10872056896285522,1.2345424947724226,0.17303700000047684,0.04137029497561571,0.20588730483733467,6.136317331819274,0.0006378186779084996
75,0.10798162599982349,1.2075165448498821,0.1611231565475464,0.03867480282157772,0.20619567486040485,6.225787177945546,0.0006294095225512604
76,0.10731079958829909,1.1801132733812256,0.1793481968343258,0.0433328485644779,0.21071137867332057,6.503919317289807,0.000620960947799834
77,0.10578439607196713,1.1519658530847199,0.1672089323401451,0.04253948743511273,0.21307005954737798,6.439933011805306,0.0006124755271719325
78,0.10471196036308163,1.149258157296046,0.17346379905939102,0.04119272229735316,0.20731000976503033,6.304389873376924,0.0006039558454088798
79,0.10413784333813425,1.1000399943748789,0.16604651510715485,0.039125705075495884,0.21071597965641634,6.405468541506479,0.0005954044976882725
80,0.10318129863627931,1.1074745506317385,0.18431101739406586,0.04409797926793999,0.2106175350409926,6.6834149665076055,0.0005868240888334653
81,0.1022256178901129,1.0649781964704874,0.17529987171292305,0.04381878899832827,0.20756167727425315,6.739357862997532,0.0005782172325201156
82,0.10207504043175328,1.0510638365933012,0.16348360106348991,0.03839453998604654,0.2100292404566885,6.445816300515509,0.0005695865504800329
83,0.10156196033264765,1.0294344348645499,0.14253046363592148,0.03164633523556404,0.21021409923742307,6.71317817286746,0.0005609346717025738
84,0.10050355478503643,1.0191977574493616,0.15070178359746933,0.03702902847736596,0.20958847943650183,6.625526869224423,0.0005522642316338268
85,0.09901449885869008,0.9778799331822703,0.18431425839662552,0.04581528004671327,0.21109167262025852,6.780304104379289,0.0005435778713738292
86,0.09883168338861076,0.9688995850795219,0.1772090494632721,0.042407890132597006,0.21274038100412024,6.921699939654349,0.0005348782368720628
87,0.09635054648587116,0.9457410820986956,0.1603855863213539,0.037845056477942764,0.2150709467417109,7.288438091162601,0.0005261679781214721
88,0.09637199548042319,0.9246739508971091,0.15349257364869118,0.03841967774260411,0.21440771872419734,7.021572429619798,0.0005174497483512507
89,0.09654766282038538,0.92389929036724,0.17445075511932373,0.04233216179932242,0.21616443258703724,7.192666648137286,0.0005087262032186418
90,0.09418604162484107,0.9035975955873727,0.16255897283554077,0.03974986966663892,0.22113340537727155,7.416889680264271,0.0005000000000000001
91,0.0947179621426828,0.883558248625167,0.16034743562340736,0.03884111430454311,0.21763088738031494,7.302813945832963,0.0004912737967813583
92,0.09298784645226964,0.847459458126296,0.16628311574459076,0.04152694600475115,0.2127740684931281,7.246175494364824,0.00048255025164874974
93,0.09217816702749829,0.8478323240439979,0.18530457466840744,0.04545468922487998,0.21608128524201722,7.209634348724184,0.00047383202187852827
94,0.09114768755772422,0.8199829854067535,0.1883137747645378,0.04415474318057022,0.21413119348617413,7.297447713558711,0.00046512176312793745
95,0.08984548077766123,0.8074204718196585,0.18050671741366386,0.045224629175481826,0.22308159598501576,7.92406601310122,0.00045642212862617097
96,0.08947980510377355,0.7923231738421225,0.1917397379875183,0.0483910865245889,0.21755428800657564,7.912338328485111,0.00044773576836617347
97,0.088025852786593,0.7610194835159326,0.167274322360754,0.043039304078502025,0.21805828499765484,7.40129145085293,0.00043906532829742645
98,0.08747402241271113,0.7534450709033277,0.17164535075426102,0.04183698529731146,0.21984101214560653,7.9111162893940845,0.0004304134495199674
99,0.08698121447823641,0.7310359868324332,0.15452494472265244,0.03709668574811076,0.21672677511150523,7.577479994607325,0.00042178276747988454
100,0.08593468705129306,0.7219314487310307,0.1750236228108406,0.042733489326730024,0.22476477335421088,8.299412966863601,0.0004131759111665349
101,0.08448137766746955,0.7099281781009369,0.15092476457357407,0.03665107900876592,0.2232431014256958,7.674906707429295,0.00040459550231172764
102,0.08347020268095882,0.6854305469924884,0.17087507992982864,0.041261280564140176,0.22105238781572079,8.285588465976742,0.00039604415459112047
103,0.08223182713323002,0.6713697183310625,0.17272255569696426,0.040844953331054513,0.2232050921729055,8.149014395006917,0.0003875244728280676
104,0.08203585214915145,0.6679828569985206,0.17164669558405876,0.041831723086284,0.2278054346721576,7.7221817144143055,0.00037903905220016613
105,0.08133635498141689,0.626601186016214,0.1767183504998684,0.04115043660012816,0.2228362871249684,8.459043937776315,0.00037059047744873963
106,0.0803178046497858,0.6223672113652311,0.16978182271122932,0.041863486576210106,0.21603859753376023,8.064853568390669,0.0003621813220915005
107,0.0792255175532698,0.6101501850191083,0.16011104732751846,0.03807644947059998,0.22512455501219825,8.21002280348458,0.0003538141476386317
108,0.07781736298173576,0.5817392718411021,0.17179571464657784,0.04181132819810074,0.22094634729880502,8.191381912289529,0.0003454915028125264
109,0.0772746118337175,0.5626923590117404,0.18108784407377243,0.045641081322537504,0.2168603312908056,8.493517965458661,0.0003372159227714218
110,0.07560983586441462,0.5589199113141625,0.17039690911769867,0.04050845637431166,0.22478037148178176,8.470440532718277,0.00032898992833716573
111,0.0747482451541845,0.5356414860686467,0.1468973159790039,0.03623892867961729,0.22173096242808066,8.472331796411918,0.0003208160252273499
112,0.07407648405653328,0.52142807939913,0.19273488596081734,0.046877917667416114,0.22422933520904792,8.663209244669382,0.000312696703292044
113,0.07348134874903518,0.5171832749781109,0.1896277442574501,0.04792773268071073,0.2195438884885813,8.507533617162096,0.00030463443575536324
114,0.07151114225292939,0.4769522991402135,0.17497830465435982,0.042472404731961434,0.22995646954611323,9.339349228638092,0.00029663167846210003
115,0.07106559213178586,0.47873085242774216,0.16689863801002502,0.04152690823393641,0.22779951824940603,9.161479353950101,0.00028869086912965044
116,0.06934997285974227,0.46579553753654324,0.172945998609066,0.04186559744239275,0.2294726286001348,9.366278393388555,0.00028081442660546135
117,0.0697599226038888,0.46441926097046704,0.16400448977947235,0.03996488171515011,0.22652686764151203,9.058094871388166,0.00027300475013022674
118,0.06781462776287826,0.44124159900859117,0.172570139169693,0.04231691052755195,0.22737539274587779,9.646307678678205,0.00026526421860705485
119,0.06725927672069519,0.40943041077181097,0.19369305297732353,0.04730672191822123,0.22950959190069384,9.529125439005812,0.0002575951898768316
120,0.06730676303071818,0.4237955459643816,0.15595867857336998,0.03702434130500478,0.22517096889993984,9.116348161069318,0.0002500000000000002
121,0.06643181986318508,0.4070275474283544,0.18634697049856186,0.043393247329231596,0.2263450478851847,9.425091243547813,0.00024248096254497298
122,0.06487898176916004,0.3844069015525522,0.16601023823022842,0.038938066563173376,0.22860582034576796,9.541477731798544,0.0002350403678833977
123,0.06399525175148606,0.3735578601442037,0.1617129221558571,0.03778740472462232,0.23367155325359162,9.716275385137985,0.00022768048249248657
124,0.06237993566078254,0.34984331221208576,0.16417933255434036,0.03790128797963917,0.22462320343749015,9.684217234351726,0.00022040354826462677
125,0.06171438861528652,0.3473705953236729,0.17201681435108185,0.03972844680396861,0.23017454984448762,10.006983160423742,0.0002132117818244772
126,0.0606640164382613,0.3438638331642855,0.1692141853272915,0.04112924865281968,0.23424583302676816,10.250710638175155,0.0002061073738537636
127,0.05928212279423268,0.32993695968722986,0.18403559178113937,0.04600602477673874,0.22805744811045459,9.951732444186888,0.0001990924884239759
128,0.058270420284431065,0.30442894053480196,0.16475678235292435,0.04127144581741504,0.2314683421344222,9.980023184896549,0.00019216926233717096
129,0.0586218977080444,0.2944945882062067,0.19444012641906738,0.04775854568858904,0.23374039123565166,10.31464200579559,0.00018533980447508146
130,0.057531657157432955,0.2964061672868387,0.17380347102880478,0.04162794060527517,0.2291420325539626,10.311807324372992,0.00017860619515673042
131,0.05610529010354508,0.2718019944183198,0.16529972851276398,0.03998134187795586,0.235768243787149,10.43878025471194,0.00017197048550474635
132,0.055242494285579834,0.2622773384290537,0.17392002791166306,0.042358691084768904,0.23589580418896405,10.514916756741375,0.00016543469682057097
133,0.05400229502555486,0.2553239641517791,0.17617303878068924,0.04273719232987787,0.22973304410009124,11.117494931526638,0.0001590008199687509
134,0.053519154010633486,0.25957990976100065,0.16996879503130913,0.04264477388869636,0.23382425559533376,10.757827267744373,0.00015267081477050157
135,0.05258047908852102,0.231220540193225,0.1878841519355774,0.04727409113908152,0.23358293439276742,10.780918995210179,0.00014644660940672636
136,0.051769003950581406,0.22874402208672837,0.18064654991030693,0.04282157537281819,0.2375348677508654,10.679784906653174,0.0001403300998306745
137,0.050201243500690905,0.22124432498426927,0.17796732485294342,0.0433339591540971,0.24058938112321662,11.304544505732363,0.00013432314919041485
138,0.04998758287552083,0.2211533058563758,0.18971915915608406,0.04761702859620982,0.23305531578860192,10.8408275939683,0.00012842758726130306
139,0.04886902791071653,0.19796406118878193,0.18164125084877014,0.04408172907472476,0.2386885299336537,11.35583203135754,0.00012264520988861406
140,0.047910959036158954,0.19507377312287327,0.17935540527105331,0.04532599013900836,0.23987635535354404,11.097338912446752,0.00011697777844051111
141,0.046807198729867404,0.18379520022226198,0.18207791075110435,0.045231868628172835,0.24003012083187752,11.327862111039773,0.00011142701927151471
142,0.046045438425023025,0.18021326320655193,0.1767280139029026,0.044134338420371934,0.23776581084243348,11.412946645161806,0.0001059946231966391
143,0.04566109357254895,0.17444043810757237,0.1880188286304474,0.04798420243790815,0.23619602450759533,11.689588362152532,0.00010068224497635357
144,0.0448743411693431,0.1682836824024787,0.17614848911762238,0.046970442763540635,0.23760402061287184,11.529927319301164,9.549150281252637e-05
145,0.04368226261244291,0.1583897447601757,0.17289788648486137,0.043848215350226386,0.23866459873576246,11.551632203242209,9.042397785550425e-05
146,0.043115459671217736,0.14861413169235382,0.17906443774700165,0.045190990746323226,0.2397866684364332,11.59024239912534,8.548121372247923e-05
147,0.042452271937050916,0.14137410694839914,0.16937362402677536,0.04187824243448972,0.2418241229171923,12.077447178275913,8.066471602728796e-05
148,0.04122074140050315,0.13654454243814032,0.17127958312630653,0.04365608727944163,0.2413635275601096,12.258110821584733,7.597595192178706e-05
149,0.04062904708850528,0.127923573140453,0.1734996996819973,0.045361305157734934,0.24113611744613042,12.401798285384286,7.141634964894392e-05
150,0.03986675149525681,0.11869414222540124,0.1695963554084301,0.042672843620505316,0.23992470374196906,12.52587406192836,6.698729810778068e-05
151,0.039067647186397096,0.11835801389334243,0.18744657933712006,0.046552353199240316,0.2379052092660469,12.27346214620243,6.269014643030215e-05
152,0.03832856206161265,0.12072455604316576,0.18630541115999222,0.044108034222063,0.2420508523267454,12.430174102146436,5.8526203570536637e-05
153,0.037866721858646,0.11015322339059334,0.1865803822875023,0.04645091863258131,0.23837995234652143,12.37397177607197,5.449673790581612e-05
154,0.03673320343654421,0.10322126805952059,0.16571615263819695,0.04314920486724816,0.24299683814042888,12.594647134940265,5.0602976850416496e-05
155,0.03665481048298346,0.11035296127721743,0.17726300656795502,0.04391618714316792,0.23757990843156168,12.192366649624416,4.6846106481675045e-05
156,0.035965963669838535,0.09680047742195518,0.16566021367907524,0.040834967899900224,0.23913913145077928,12.461284972795365,4.322727117869963e-05
157,0.035409356165254834,0.09557383906313278,0.17346156388521194,0.043026100397781875,0.24198337578324908,12.864040386374162,3.974757327377993e-05
158,0.03505673591854922,0.0977340676792364,0.16743682324886322,0.04293585324212472,0.23872712641963065,12.991971599372302,3.640807271660635e-05
159,0.034280753360852796,0.08923058872693218,0.1842486374080181,0.047215318946382465,0.240352442587473,12.72392248143099,3.3209786751399136e-05
160,0.03393731483946284,0.08207223359302378,0.17104244977235794,0.04367270526297773,0.2384495404819048,12.689000657310489,3.015368960704585e-05
161,0.03340350345513904,0.07750117972295266,0.1648448035120964,0.04041102192886683,0.24493129024381496,13.25092939736474,2.724071220034164e-05
162,0.033154661531582655,0.08236346984868344,0.1687145084142685,0.04229754068223883,0.241995030269675,13.010974070782911,2.447174185242324e-05
163,0.032269872177833496,0.08144037253811069,0.16702112555503845,0.04152665543575722,0.24215561857343307,12.938081653968846,2.1847622018482287e-05
164,0.032544635158693234,0.07271687437327308,0.16738851740956306,0.0429429274182894,0.23965321898702402,12.628070203426565,1.936915203084067e-05
165,0.031872363786395234,0.07346312269707016,0.15282461792230606,0.039156889310788756,0.24479084558733102,13.335377494631423,1.7037086855465904e-05
166,0.03164435690540197,0.07042009369716529,0.17267635464668274,0.04498564025967653,0.2401315537421789,12.85618590517942,1.4852136862001767e-05
167,0.030919941624518082,0.062181676414104235,0.17232348397374153,0.043674068332165916,0.24193381690128496,13.362934550245859,1.2814967607382381e-05
168,0.031356986564285524,0.06652576888751073,0.16424672305583954,0.0419187446250362,0.2397421283783551,13.190967024198091,1.092619963309716e-05
169,0.0303600089014996,0.06490017605719209,0.17251932993531227,0.04360302519949073,0.24189140840288761,13.192068350704073,9.186408276168016e-06
170,0.030297550520084184,0.06132551767423584,0.17442362383008003,0.04248976592461986,0.24197148747759462,13.308963023105463,7.596123493895993e-06
171,0.030610729150529464,0.06384497187699138,0.17572706565260887,0.044873235844124795,0.24094150742308482,13.128044159280725,6.155829702431173e-06
172,0.03008834289339739,0.06298866458639743,0.17817794904112816,0.04549394446980841,0.2409335455193839,13.385003338819583,4.865965629214876e-06
173,0.02980590132450039,0.06130054992218802,0.1608830764889717,0.04239312872490473,0.24046462410120964,13.192446955575637,3.72692417933901e-06
174,0.030041424154811876,0.06466417650887818,0.1704089231789112,0.043484768223288485,0.24316392599101547,13.278794495188516,2.739052315863356e-06
175,0.029665450359152953,0.05679414824756133,0.17243338376283646,0.044095841600642414,0.24496599979965522,13.269381195695594,1.9026509541272281e-06
176,0.029678082611441853,0.061107593393392654,0.172383401542902,0.04410760148944064,0.24357539935149858,13.217233268314219,1.2179748700879016e-06
177,0.029849475970180075,0.06558020933388146,0.1745048724114895,0.04616270837177581,0.23878697882322142,13.201308849771138,6.852326227130837e-07
178,0.0297536406823126,0.057163447244164174,0.17089785635471344,0.04165513615259897,0.24228419324711586,13.353214825415069,3.045864904521191e-07
179,0.029495382437891807,0.06351943485663768,0.17927180230617523,0.04587648723472739,0.23745740863998052,13.008766386965602,7.615242180436525e-08
180,0.029551761355883846,0.06305666913238218,0.16371699422597885,0.04025343531211547,0.23890005276493054,13.19347087980923,0.0
1,0.24755137803575264,5.731353143953508,0.012382749933749437,0.0022813765901197767,0.22207646724052746,5.18719416269017,0.0009999238475781956
2,0.2145489740462583,4.980267883000836,0.05180424824357033,0.01027349088377676,0.21336321631692817,4.719715676285551,0.0009996954135095479
3,0.20012634909556684,4.610495807778451,0.05138544738292694,0.010735791169246589,0.20181153711415567,4.674763285124938,0.0009993147673772868
4,0.19016461311115868,4.362648992123142,0.08459832519292831,0.018735411437941708,0.19171136074857204,4.248804801439741,0.000998782025129912
5,0.18321274347206382,4.167753202499882,0.09560154005885124,0.0221020715501254,0.1980484386521398,4.284833068706597,0.0009980973490458726
6,0.17849098645370723,4.023920525231669,0.09457854554057121,0.020876949354757812,0.18958290212875742,4.080728488462154,0.0009972609476841365
7,0.17371281385922058,3.9117745245310567,0.1358860395848751,0.029754513369880442,0.1918287025786193,4.2173297681484865,0.000996273075820661
8,0.1705126223259628,3.807114418837332,0.1377357617020607,0.032706280893273744,0.18740053002327128,4.094450022428882,0.000995134034370785
9,0.1680599922603597,3.7377386412332134,0.12605711072683334,0.029499900083713726,0.18822430600919987,4.110247399977769,0.0009938441702975688
10,0.1654684000173959,3.647777613864791,0.13267802074551582,0.031350406314641074,0.18665690926225584,4.163981278472323,0.000992403876506104
11,0.16267658254533685,3.5602576126590852,0.15133831650018692,0.035882645091885476,0.19367734245143467,4.403208692880075,0.000990813591723832
12,0.16087877672348894,3.5069209835894646,0.1480453759431839,0.0371110706297955,0.1865807209928842,4.331068530609602,0.0009890738003669028
13,0.1596483620304066,3.4412581158184237,0.13597743958234787,0.032634242639051084,0.18410866149850277,4.205434763237938,0.0009871850323926177
14,0.15832553906005153,3.393032676477586,0.13442767783999443,0.03307528323020037,0.18510794873822592,4.5891977895371046,0.0009851478631379982
15,0.15609598019212154,3.324893593315155,0.15163882076740265,0.037848572490156586,0.1812511436617447,4.184434800856074,0.0009829629131445341
16,0.1549489616188953,3.260842852152163,0.1504402682185173,0.03652994953661874,0.18584855063224165,4.192998395441856,0.0009806308479691594
17,0.1541522398812268,3.2092654816219883,0.1693943366408348,0.04183619774767067,0.18586169408846068,4.872389358738459,0.0009781523779815178
18,0.1522626892292061,3.162629623084299,0.16970714181661606,0.04090514727753316,0.18879790293169477,5.0062650633314645,0.0009755282581475768
19,0.15072126593510995,3.1215046170334664,0.15544263646006584,0.036921868084778,0.18379845124077301,4.105648233380229,0.0009727592877996585
20,0.15071032069773121,3.062020784499184,0.1719224713742733,0.0386047790303337,0.18624052058542342,4.732466501557633,0.0009698463103929542
21,0.14940972623702575,3.0156281482212006,0.13487114757299423,0.030608980720239744,0.1843135278302476,5.464533888616031,0.0009667902132486009
22,0.1495911841772219,2.9718009891000485,0.17847753316164017,0.04229914031820954,0.18894857064693335,4.399059317228136,0.0009635919272833937
23,0.14714379010656323,2.9220585650417115,0.17622479423880577,0.04301076780525363,0.18450315756963137,4.67219741881032,0.0009602524267262203
24,0.14701577012429404,2.8844916810527925,0.17098289728164673,0.04175595740362041,0.18461930349667982,4.237363940169668,0.0009567727288213005
25,0.14512279083241422,2.805379730602426,0.1662060096859932,0.04427558588618012,0.1850585163810794,4.521200405489956,0.0009531538935183252
26,0.14514184391384405,2.7818327078684684,0.18829883635044098,0.04669541905884671,0.18652113758107505,4.510869733107615,0.0009493970231495836
27,0.144764618302549,2.7451305165329285,0.17256976664066315,0.042028696743091135,0.19391504089345857,4.480151817306289,0.000945503262094184
28,0.14269609450088108,2.68080069537605,0.15415335446596146,0.03526061755328556,0.19056866445585116,4.812671768520105,0.0009414737964294637
29,0.14304476007982156,2.6281678580795567,0.16266325861215591,0.039173676570883484,0.19216718869564706,4.686960706482976,0.0009373098535696981
30,0.14105126703275186,2.5858204632074604,0.12144747376441956,0.03028520368661134,0.19225858571331975,4.72071994808254,0.0009330127018922197
31,0.14031719694931752,2.5501949261715335,0.16598043590784073,0.040366640356387505,0.1891289883381806,4.656822981749361,0.0009285836503510564
32,0.1402781351451394,2.50854741560836,0.13929413631558418,0.03233573732150603,0.19593612923613143,4.97602062051783,0.0009240240480782131
33,0.1392873389528606,2.45346725199684,0.1700495406985283,0.039364491553237714,0.19177804070064614,4.725606556039676,0.0009193352839727123
34,0.13838054056620344,2.438635797243445,0.208410806953907,0.050666201622909315,0.19150329283989637,4.829376469286301,0.0009145187862775211
